price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,CBD_distance,CBD_duration_time
950.0,2,5,2,House,20 Delhuntly Rise,NARRE WARREN SOUTH,3805.0,-38.062332,145.30545,"Hillsmeade Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Alkira Secondary College1.3 km away7-12CoEdGovernmentView Catchment,Nepean Special School15.7 km awayUCoEdGovernmentView Catchment",False,212031457.0,47519.1,2756.3
750.0,2,4,2,House,22 Avendon Court,NARRE WARREN SOUTH,3805.0,-38.06658,145.31877,"Hillsmeade Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Alkira Secondary College1 km away7-12CoEdGovernmentView Catchment,Nepean Special School16.6 km awayUCoEdGovernmentView Catchment",False,212031457.0,50342.6,2885.7
555.0,2,3,2,House,8 Teal Court,NARRE WARREN SOUTH,3805.0,-38.042583,145.29044,"Narre Warren South P-12 College0.9 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School15.5 km awayUCoEdGovernmentView Catchment,Southern Autistic School23.8 km awayUCoEdGovernmentView Catchment",False,212031458.0,44712.9,2602.7
600.0,2,4,2,House,12 Blandford Crescent,NARRE WARREN SOUTH,3805.0,-38.070568,145.30858,"Alkira Secondary College0.3 km away7-12CoEdGovernmentView Catchment,Hillsmeade Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Nepean Special School15.6 km awayUCoEdGovernmentView Catchment",False,212031457.0,48360.5,2900.1
565.0,2,3,1,House,22A Bonette Circuit,NARRE WARREN SOUTH,3805.0,-38.072056,145.33124,"Berwick Chase Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Alkira Secondary College1.8 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.4 km awayUCoEdGovernmentView Catchment",False,212021554.0,49756.4,2833.4
550.0,2,3,1,Townhouse,20B Bonette Crescent,NARRE WARREN SOUTH,3805.0,-38.07211,145.33122,"Berwick Chase Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Alkira Secondary College1.8 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.4 km awayUCoEdGovernmentView Catchment",False,212021554.0,49756.4,2833.4
730.0,3,4,2,House,12 Damon Close,NARRE WARREN SOUTH,3805.0,-38.047474,145.29549,"Narre Warren South P-12 College0.9 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School15.6 km awayUCoEdGovernmentView Catchment,Southern Autistic School24.5 km awayUCoEdGovernmentView Catchment",False,212031458.0,45405.7,2649.1
645.0,2,4,2,House,30 Cobblestone Avenue,NARRE WARREN SOUTH,3805.0,-38.050785,145.31334,"Fleetwood Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Narre Warren South P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School16.8 km awayUCoEdGovernmentView Catchment",False,212031457.0,45851.9,2658.6
620.0,2,4,2,House,2 Boomerang Court,NARRE WARREN SOUTH,3805.0,-38.061096,145.29828,"Hillsmeade Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Alkira Secondary College1.7 km away7-12CoEdGovernmentView Catchment,Nepean Special School15.1 km awayUCoEdGovernmentView Catchment",False,212031458.0,46887.1,2740.6
600.0,2,3,2,House,21 The Common,NARRE WARREN SOUTH,3805.0,-38.061623,145.28476,"Strathaird Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Narre Warren South P-12 College1.3 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School14 km awayUCoEdGovernmentView Catchment",False,212031458.0,47743.1,2842.3
520.0,2,3,1,House,6 Delacy Court,NARRE WARREN SOUTH,3805.0,-38.06709,145.28148,"Strathaird Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Lyndhurst Secondary College1.3 km away7-12CoEdGovernmentView Catchment,Nepean Special School13.5 km awayUCoEdGovernmentView Catchment",False,212031458.0,47149.6,2765.0
520.0,1,3,2,House,28 Lassiter Court,NARRE WARREN SOUTH,3805.0,-38.027718,145.28897,"Kilberry Valley Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Narre Warren South P-12 College2.5 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School16.4 km awayUCoEdGovernmentView Catchment",False,212031458.0,44644.7,2577.4
500.0,1,3,1,House,80 Lake View Drive,NARRE WARREN SOUTH,3805.0,-38.045338,145.29141,"Narre Warren South P-12 College0.7 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School15.5 km awayUCoEdGovernmentView Catchment,Southern Autistic School24.1 km awayUCoEdGovernmentView Catchment",False,212031458.0,44872.3,2592.1
770.0,2,5,4,House,7 Angel Close,NARRE WARREN SOUTH,3805.0,-38.050304,145.29413,"Narre Warren South P-12 College0.7 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School15.4 km awayUCoEdGovernmentView Catchment,Southern Autistic School24.6 km awayUCoEdGovernmentView Catchment",False,212031458.0,45497.9,2662.9
620.0,2,4,2,House,10 Henshaw Court,NARRE WARREN SOUTH,3805.0,-38.055695,145.29994,"Hillsmeade Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Narre Warren South P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School15.5 km awayUCoEdGovernmentView Catchment",False,212031458.0,46258.4,2716.3
6102651.0,2,4,2,House,84 Fleet Street,NARRE WARREN SOUTH,3805.0,-38.066875,145.29161,"Strathaird Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Alkira Secondary College1.8 km away7-12CoEdGovernmentView Catchment,Nepean Special School14.3 km awayUCoEdGovernmentView Catchment",False,212031458.0,48104.8,2816.0
550.0,2,3,2,House,26 Ernest Crescent,NARRE WARREN SOUTH,3805.0,-38.05305,145.28958,"Narre Warren South P-12 College0.5 km awayPrep-12CoEdGovernmentView Catchment,Nepean Special School14.9 km awayUCoEdGovernmentView Catchment,Southern Autistic School24.4 km awayUCoEdGovernmentView Catchment",False,212031458.0,45708.7,2733.6
720.0,2,5,2,House,59 Melville Park Drive,BERWICK,3806.0,-38.040913,145.34949,"Berwick Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.4 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.2 km awayUCoEdGovernmentView Catchment",False,212021293.0,46934.8,2671.9
675.0,2,4,2,House,66 Piermont Drive,BERWICK,3806.0,-38.045345,145.35538,"Berwick Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.2 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.4 km awayUCoEdGovernmentView Catchment",False,212021293.0,49915.0,2756.2
650.0,2,4,2,House,83 Positano Circuit,BERWICK,3806.0,-38.078014,145.37231,"Grayling Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College3.5 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.7 km awayUCoEdGovernmentView Catchment",False,212021553.0,51479.0,2753.3
620.0,2,4,2,House,38 Strathavan Drive,BERWICK,3806.0,-38.050797,145.35246,"Brentwood Park Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College0.5 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.9 km awayUCoEdGovernmentView Catchment",False,212021553.0,47695.6,2638.5
610.0,2,4,2,House,99 Skyline Way,BERWICK,3806.0,-38.070667,145.34094,"Berwick Chase Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2 km away7-12CoEdGovernmentView Catchment,Nepean Special School18.2 km awayUCoEdGovernmentView Catchment",False,212021553.0,49154.4,2728.2
580.0,2,2,2,Apartment / Unit / Flat,17/18-26 Marlesford Crescent,BERWICK,3806.0,-38.055313,145.34569,"Kambrya College0.2 km away7-12CoEdGovernmentView Catchment,Brentwood Park Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Nepean Special School19.2 km awayUCoEdGovernmentView Catchment",False,212021553.0,47609.6,2632.7
550.0,2,3,1,House,25 Coolong Avenue,BERWICK,3806.0,-38.023045,145.31628,"Timbarra P-9 College1 km awayPrep-9CoEdGovernmentView Catchment,Fountain Gate Secondary College2.6 km away7-12CoEdGovernmentView Catchment,Nepean Special School18.6 km awayUCoEdGovernmentView Catchment",False,212021293.0,45577.8,2602.8
530.0,1,3,2,House,4 Kelso Place,BERWICK,3806.0,-38.049038,145.3443,"Brentwood Park Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College0.6 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.4 km awayUCoEdGovernmentView Catchment",False,212021553.0,46767.8,2530.8
750.0,2,4,2,House,9 Westmere Street,BERWICK,3806.0,-38.045498,145.35669,"Berwick Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.2 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.5 km awayUCoEdGovernmentView Catchment",False,212021293.0,49824.4,2765.9
720.0,2,4,2,House,14 Artois Road,BERWICK,3806.0,-38.047745,145.3231,"Berwick Fields Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.2 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.7 km awayUCoEdGovernmentView Catchment",False,212021554.0,48036.0,2606.3
700.0,2,4,2,House,26 Patria Street,BERWICK,3806.0,-38.055286,145.32625,"Berwick Fields Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.6 km awayUCoEdGovernmentView Catchment",False,212021554.0,48263.1,2643.0
680.0,2,4,2,House,7 Stanhope Avenue,BERWICK,3806.0,-38.07373,145.35283,"Berwick Chase Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.3 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.1 km awayUCoEdGovernmentView Catchment",False,212021553.0,51812.9,2769.6
650.0,2,4,2,House,16 Lawrence Drive,BERWICK,3806.0,-38.018265,145.3392,"Timbarra P-9 College1.5 km awayPrep-9CoEdGovernmentView Catchment,Berwick Secondary College2.6 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.6 km awayUCoEdGovernmentView Catchment",False,212021293.0,46020.5,2617.1
650.0,2,4,2,House,4 Alastair Drive,BERWICK,3806.0,-38.0137,145.33585,"Timbarra P-9 College1.2 km awayPrep-9CoEdGovernmentView Catchment,Berwick Secondary College3.1 km away7-12CoEdGovernmentView Catchment,Baringa Special School83.2 km awayUCoEdGovernmentView Catchment",False,212021293.0,45240.5,2687.0
620.0,2,4,2,House,16 Lemongrove Way,BERWICK,3806.0,-38.06917,145.33148,"Berwick Chase Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Alkira Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.5 km awayUCoEdGovernmentView Catchment",False,212021554.0,49254.9,2787.1
530.0,2,3,1,House,44 Mitre Crescent,BERWICK,3806.0,-38.02514,145.32115,"Berwick Lodge Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Timbarra P-9 College1.1 km awayPrep-9CoEdGovernmentView Catchment,Fountain Gate Secondary College3.1 km away7-12CoEdGovernmentView Catchment",False,212021293.0,44821.4,2526.0
580.0,2,4,2,House,72 Grices Road,BERWICK,3806.0,-38.076195,145.35138,"Berwick Chase Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.5 km away7-12CoEdGovernmentView Catchment,Nepean Special School19 km awayUCoEdGovernmentView Catchment",False,212021553.0,52169.6,2793.0
1300.0,3,7,5,House,26 Moondarra Drive,BERWICK,3806.0,-38.061497,145.33247,"Berwick Fields Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.6 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.9 km awayUCoEdGovernmentView Catchment",False,212021554.0,48140.7,2625.6
1100.0,3,5,2,House,23 Bethany Lane,BERWICK,3806.0,-38.064438,145.34555,"Berwick Chase Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.2 km away7-12CoEdGovernmentView Catchment,Nepean Special School18.8 km awayUCoEdGovernmentView Catchment",False,212021553.0,48917.8,2710.8
980.0,5,5,2,House,21 Vetara Street,BERWICK,3806.0,-38.07595,145.37119,"Grayling Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College3.2 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.6 km awayUCoEdGovernmentView Catchment",False,212021553.0,51259.8,2739.2
860.0,4,4,2,Townhouse,2 Hewa Place,BERWICK,3806.0,-38.03362,145.36209,"Berwick Secondary College0.3 km away7-12CoEdGovernmentView Catchment,Berwick Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,St Michael's School0.7 km awayPrep-6CoEdCatholicMore Info",False,212021293.0,47398.1,2733.2
850.0,3,5,2,House,12 Carambola Place,BERWICK,3806.0,-38.076572,145.35725,"Berwick Chase Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.7 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.4 km awayUCoEdGovernmentView Catchment",False,212021553.0,51812.6,2805.1
795.0,2,4,2,House,19 Cunneen Crescent,BERWICK,3806.0,-38.056442,145.35004,"Kambrya College0.4 km away7-12CoEdGovernmentView Catchment,Brentwood Park Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Nepean Special School19.5 km awayUCoEdGovernmentView Catchment",False,212021553.0,47765.8,2637.2
750.0,2,4,2,House,20B Outlook Drive,BERWICK,3806.0,-38.024662,145.34366,"Berwick Lodge Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Berwick Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.6 km awayUCoEdGovernmentView Catchment",False,212021293.0,46485.2,2681.3
750.0,2,4,2,House,22 Montpelier Dr,BERWICK,3806.0,-38.070053,145.35399,"Berwick Chase Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.4 km awayUCoEdGovernmentView Catchment",False,212021553.0,51015.5,2677.8
700.0,2,5,2,House,6 Warmbrunn Crescent,BERWICK,3806.0,-38.052574,145.3275,"Berwick Fields Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.8 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.9 km awayUCoEdGovernmentView Catchment",False,212021554.0,48210.5,2637.1
700.0,2,4,2,House,23 Clocktower Court,BERWICK,3806.0,-38.058926,145.33316,"Berwick Fields Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.4 km away7-12CoEdGovernmentView Catchment,Nepean Special School18 km awayUCoEdGovernmentView Catchment",False,212021554.0,48373.8,2654.0
670.0,1,3,1,House,66 Innes Court,BERWICK,3806.0,-38.052795,145.35844,"Brentwood Park Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.4 km awayUCoEdGovernmentView Catchment",False,212021553.0,51227.7,2756.0
665.0,2,3,2,House,78 Quarry Hills Drive,BERWICK,3806.0,-38.02901,145.33345,"Berwick Lodge Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Timbarra P-9 College1.8 km awayPrep-9CoEdGovernmentView Catchment,Berwick Secondary College2.7 km away7-12CoEdGovernmentView Catchment",False,212021293.0,44698.1,2487.3
660.0,2,4,2,House,135 Bellevue Drive,BERWICK,3806.0,-38.044838,145.3269,"Berwick Fields Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.1 km away7-12CoEdGovernmentView Catchment,Nepean Special School18.2 km awayUCoEdGovernmentView Catchment",False,212021554.0,47995.2,2617.7
660.0,2,4,2,House,5 Barber Court,BERWICK,3806.0,-38.055702,145.34381,"Kambrya College0.4 km away7-12CoEdGovernmentView Catchment,Brentwood Park Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Nepean Special School19 km awayUCoEdGovernmentView Catchment",False,212021553.0,47397.4,2625.3
660.0,2,4,2,House,9 Montpelier Drive,BERWICK,3806.0,-38.070263,145.35226,"Berwick Chase Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.2 km awayUCoEdGovernmentView Catchment",False,212021553.0,51173.3,2715.7
660.0,3,4,1,House,82 Positano Circuit,BERWICK,3806.0,-38.077736,145.37286,"Grayling Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College3.5 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.7 km awayUCoEdGovernmentView Catchment",False,212021553.0,51441.0,2744.2
660.0,2,4,2,House,161 Golf Links Road,BERWICK,3806.0,-38.043606,145.32515,"Fleetwood Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.3 km away7-12CoEdGovernmentView Catchment,Nepean Special School18.1 km awayUCoEdGovernmentView Catchment",False,212021554.0,48358.4,2626.3
650.0,2,4,1,House,15 Homestead Road,BERWICK,3806.0,-38.055584,145.33751,"Berwick Fields Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College0.9 km away7-12CoEdGovernmentView Catchment,Nepean Special School18.5 km awayUCoEdGovernmentView Catchment",False,212021554.0,47131.8,2499.8
650.0,2,4,2,House,47 Piermont Drive,BERWICK,3806.0,-38.04699,145.35637,"Berwick Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.1 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.4 km awayUCoEdGovernmentView Catchment",False,212021293.0,49678.1,2763.2
650.0,2,4,2,House,14 Cimbrone Place,BERWICK,3806.0,-38.074173,145.3735,"Grayling Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College3.2 km away7-12CoEdGovernmentView Catchment,Nepean Special School20.9 km awayUCoEdGovernmentView Catchment",False,212021553.0,51791.5,2804.0
630.0,2,3,2,House,9 Foulds Crt,BERWICK,3806.0,-38.03074,145.33206,"Berwick Lodge Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Timbarra P-9 College1.9 km awayPrep-9CoEdGovernmentView Catchment,Kambrya College2.9 km away7-12CoEdGovernmentView Catchment",False,212021293.0,44768.0,2498.1
625.0,2,3,2,House,8 Greenwich Drive,BERWICK,3806.0,-38.070793,145.36029,"Berwick Chase Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.2 km away7-12CoEdGovernmentView Catchment,Nepean Special School19.9 km awayUCoEdGovernmentView Catchment",False,212021553.0,51774.8,2804.8
625.0,2,4,2,House,101 Marisa Crescent,BERWICK,3806.0,-38.05908,145.35455,"Kambrya College0.9 km away7-12CoEdGovernmentView Catchment,Brentwood Park Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Nepean Special School19.8 km awayUCoEdGovernmentView Catchment",False,212021553.0,51085.3,2680.1
625.0,2,3,2,Townhouse,29 Shale Court,BERWICK,3806.0,-38.048023,145.3197,"Fleetwood Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College2.5 km away7-12CoEdGovernmentView Catchment,Nepean Special School17.5 km awayUCoEdGovernmentView Catchment",False,212021554.0,48394.8,2629.0
620.0,2,4,2,House,6 Cedarwood Crescent,BERWICK,3806.0,-38.064884,145.33876,"Berwick Chase Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Kambrya College1.5 km away7-12CoEdGovernmentView Catchment,Nepean Special School18.3 km awayUCoEdGovernmentView Catchment",False,212021553.0,48316.0,2669.4
